Voltage (Volts) - Mean,241.350000,241.237573,241.220000,241.220000,241.050882,241.160000,241.160000,241.183001,241.320000,241.280000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Voltage (Volts) - Standard Deviation,NaN,0.184816,NaN,NaN,0.122267,NaN,NaN,0.145488,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Voltage (Volts) - Variance,NaN,0.034157,NaN,NaN,0.014949,NaN,NaN,0.021167,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Voltage (Volts) - Max,241.350000,241.570000,241.220000,241.220000,241.350000,241.160000,241.160000,241.450000,241.320000,241.280000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Voltage (Volts) - Min,241.350000,240.750000,241.220000,241.220000,240.700000,241.160000,241.160000,240.590000,241.320000,241.280000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Current (Amps) - Mean,0.204300,0.203891,0.203970,0.203980,0.204044,0.204220,0.204230,0.000122,0.000122,0.000122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Current (Amps) - Standard Deviation,NaN,0.000207,NaN,NaN,0.000158,NaN,NaN,0.000000,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Current (Amps) - Variance,NaN,0.000000,NaN,NaN,0.000000,NaN,NaN,0.000000,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Current (Amps) - Max,0.204300,0.204250,0.203970,0.203980,0.204390,0.204220,0.204230,0.000122,0.000122,0.000122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Current (Amps) - Min,0.204300,0.203350,0.203970,0.203980,0.203650,0.204220,0.204230,0.000122,0.000122,0.000122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Power (Watts) - Mean,28.740000,28.655818,28.670000,28.680000,28.664322,28.710000,28.710000,0.029094,0.029200,0.029100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Power (Watts) - Standard Deviation,NaN,0.060398,NaN,NaN,0.039962,NaN,NaN,0.000048,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Power (Watts) - Variance,NaN,0.003648,NaN,NaN,0.001597,NaN,NaN,0.000000,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Power (Watts) - Max,28.740000,28.750000,28.670000,28.680000,28.750000,28.710000,28.710000,0.029200,0.029200,0.029100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Power (Watts) - Min,28.740000,28.500000,28.670000,28.680000,28.560000,28.710000,28.710000,0.029000,0.029200,0.029100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WattHours - Max,11.257000,18.623000,18.663000,18.710000,33.383000,33.423000,33.479000,42.674000,42.674000,42.674000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WattHours - Min,11.257000,14.093000,18.663000,18.710000,28.756000,33.423000,33.479000,42.670000,42.674000,42.674000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC Tree (AVG) - Mean,116.383333,101.204019,87.833333,88.238889,100.618466,87.333333,87.338889,97.796984,82.061111,81.911111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC Tree (AVG) - Standard Deviation,NaN,8.229120,NaN,NaN,8.106844,NaN,NaN,8.987855,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC Tree (AVG) - Variance,NaN,67.718422,NaN,NaN,65.720920,NaN,NaN,80.781540,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC Tree (AVG) - Max,116.383333,117.038889,87.833333,88.238889,115.572222,87.333333,87.338889,113.283333,82.061111,81.911111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC Tree (AVG) - Min,116.383333,87.833333,87.833333,88.238889,87.400000,87.333333,87.338889,82.283333,82.061111,81.911111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flow Rate (GPM) - Mean,0.000000,2.995636,0.986000,0.000000,2.995610,0.985000,0.000000,2.995064,0.971000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flow Rate (GPM) - Standard Deviation,NaN,0.027703,NaN,NaN,0.031388,NaN,NaN,0.030123,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flow Rate (GPM) - Variance,NaN,0.000767,NaN,NaN,0.000985,NaN,NaN,0.000907,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flow Rate (GPM) - Max,0.000000,3.025000,0.986000,0.000000,3.106000,0.985000,0.000000,3.059000,0.971000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flow Rate (GPM) - Min,0.000000,2.161000,0.986000,0.000000,2.164000,0.985000,0.000000,2.129000,0.971000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gallons (Gal) - Max,0.000000,28.919000,28.919000,28.919000,29.486000,29.486000,29.486000,25.153000,25.153000,25.153000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gallons (Gal) - Min,0.000000,0.802000,28.919000,28.919000,0.764000,29.486000,29.486000,0.765000,25.153000,25.153000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RTD Out (°F) - Mean,82.200000,115.471264,103.033333,103.066667,114.687324,102.500000,102.500000,112.124537,102.200000,102.200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RTD Out (°F) - Standard Deviation,NaN,4.133616,NaN,NaN,4.159807,NaN,NaN,3.106134,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RTD Out (°F) - Variance,NaN,17.086782,NaN,NaN,17.303991,NaN,NaN,9.648066,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RTD Out (°F) - Max,82.200000,118.600000,103.033333,103.066667,117.900000,102.500000,102.500000,115.700000,102.200000,102.200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RTD Out (°F) - Min,82.200000,103.100000,103.033333,103.066667,102.500000,102.500000,102.500000,102.200000,102.200000,102.200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RTD In (°F) - Mean,96.371429,58.079902,58.100000,58.100000,57.971808,58.000000,58.000000,57.947124,57.900000,57.900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RTD In (°F) - Standard Deviation,NaN,0.034184,NaN,NaN,0.093721,NaN,NaN,0.045473,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RTD In (°F) - Variance,NaN,0.001169,NaN,NaN,0.008784,NaN,NaN,0.002068,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RTD In (°F) - Max,96.371429,58.138776,58.100000,58.100000,58.477551,58.000000,58.000000,58.097959,57.900000,57.900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
