Voltage (Volts) - Mean,119.192565,119.090000,119.150000,118.993578,118.970000,119.000000,118.549935,118.820000,118.531362,118.160000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Voltage (Volts) - Standard Deviation,0.091940,NaN,NaN,0.103150,NaN,NaN,0.100468,NaN,0.212969,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Voltage (Volts) - Variance,0.008453,NaN,NaN,0.010640,NaN,NaN,0.010094,NaN,0.045356,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Voltage (Volts) - Max,119.410000,119.090000,119.150000,119.190000,118.970000,119.000000,118.840000,118.820000,118.870000,118.160000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Voltage (Volts) - Min,118.950000,119.090000,119.150000,118.650000,118.970000,119.000000,118.340000,118.820000,118.090000,118.160000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Current (Amps) - Mean,0.191858,0.191670,0.191800,0.191219,0.191280,0.191350,0.190682,0.191260,0.000095,0.000095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Current (Amps) - Standard Deviation,0.000173,NaN,NaN,0.000204,NaN,NaN,0.000215,NaN,0.000000,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Current (Amps) - Variance,0.000000,NaN,NaN,0.000000,NaN,NaN,0.000000,NaN,0.000000,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Current (Amps) - Max,0.192300,0.191670,0.191800,0.191630,0.191280,0.191350,0.191270,0.191260,0.000095,0.000095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Current (Amps) - Min,0.191380,0.191670,0.191800,0.190550,0.191280,0.191350,0.190280,0.191260,0.000095,0.000095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Power (Watts) - Mean,13.984545,13.960000,13.980000,13.911635,13.920000,13.930000,13.820057,13.900000,0.007003,0.007000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Power (Watts) - Standard Deviation,0.026164,NaN,NaN,0.029759,NaN,NaN,0.029330,NaN,0.000016,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Power (Watts) - Variance,0.000685,NaN,NaN,0.000886,NaN,NaN,0.000860,NaN,0.000000,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Power (Watts) - Max,14.050000,13.960000,13.980000,13.970000,13.920000,13.930000,13.900000,13.900000,0.007100,0.007000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Power (Watts) - Min,13.910000,13.960000,13.980000,13.810000,13.920000,13.930000,13.770000,13.900000,0.007000,0.007000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WattHours - Max,13.514000,13.525000,13.537000,23.991000,24.003000,24.014000,31.123000,31.135000,35.676000,35.676000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WattHours - Min,9.699000,13.525000,13.537000,21.877000,24.003000,24.014000,28.989000,31.135000,35.675000,35.676000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC Tree (AVG) - Mean,94.328402,79.305556,79.205556,103.369550,90.488889,90.350000,102.871795,89.788889,100.039867,84.122222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC Tree (AVG) - Standard Deviation,11.689266,NaN,NaN,8.345164,NaN,NaN,8.128413,NaN,9.301808,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC Tree (AVG) - Variance,136.638935,NaN,NaN,69.641763,NaN,NaN,66.071095,NaN,86.523641,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC Tree (AVG) - Max,119.566667,79.305556,79.205556,119.883333,90.488889,90.350000,118.522222,89.788889,116.100000,84.122222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC Tree (AVG) - Min,79.227778,79.305556,79.205556,90.422222,90.488889,90.350000,89.844444,89.788889,84.133333,84.122222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flow Rate (GPM) - Mean,2.995032,0.007966,0.000000,2.973020,0.047572,0.000000,2.962720,0.000000,2.970375,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flow Rate (GPM) - Standard Deviation,0.028240,NaN,NaN,0.010222,NaN,NaN,0.031986,NaN,0.038974,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flow Rate (GPM) - Variance,0.000797,NaN,NaN,0.000104,NaN,NaN,0.001023,NaN,0.001519,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flow Rate (GPM) - Max,3.012697,0.007966,0.000000,2.981623,0.047572,0.000000,2.970735,0.000000,2.981534,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flow Rate (GPM) - Min,1.816588,0.007966,0.000000,2.651249,0.047572,0.000000,1.777325,0.000000,1.622322,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gallons (Gal) - Max,49.523527,49.525037,49.525037,27.726476,27.742081,27.742081,28.047278,28.048739,24.573646,24.574736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gallons (Gal) - Min,0.780272,49.525037,49.525037,0.759793,27.742081,27.742081,0.757171,28.048739,0.764878,24.574736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RTD Out (°F) - Mean,107.079667,86.600000,86.600000,117.354179,105.600000,105.600000,116.681633,104.700000,114.407004,104.833333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RTD Out (°F) - Standard Deviation,12.269120,NaN,NaN,4.216174,NaN,NaN,4.341987,NaN,3.190580,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RTD Out (°F) - Variance,150.531311,NaN,NaN,17.776121,NaN,NaN,18.852853,NaN,10.179802,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RTD Out (°F) - Max,120.700000,86.600000,86.600000,121.100000,105.600000,105.600000,120.366667,104.700000,118.166667,104.833333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RTD Out (°F) - Min,86.666667,86.600000,86.600000,105.866667,105.600000,105.600000,104.900000,104.700000,105.000000,104.833333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RTD In (°F) - Mean,57.065787,57.000000,57.000000,57.060166,57.300000,57.300000,57.644061,57.500000,57.224391,57.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RTD In (°F) - Standard Deviation,0.190860,NaN,NaN,0.210377,NaN,NaN,0.172370,NaN,0.150515,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RTD In (°F) - Variance,0.036428,NaN,NaN,0.044259,NaN,NaN,0.029711,NaN,0.022655,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RTD In (°F) - Max,57.400000,57.000000,57.000000,57.400000,57.300000,57.300000,57.900000,57.500000,57.500000,57.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RTD In (°F) - Min,56.700000,57.000000,57.000000,56.700000,57.300000,57.300000,57.366667,57.500000,57.000000,57.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RTD Ambinet (°F) - Mean,67.905506,67.700000,67.700000,67.568402,67.900000,67.900000,68.342122,68.100000,67.800581,68.133333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RTD Ambient (°F) - Standard Deviation,0.216644,NaN,NaN,0.137260,NaN,NaN,0.099275,NaN,0.158933,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RTD Ambinent (°F) - Variance,0.046935,NaN,NaN,0.018840,NaN,NaN,0.009856,NaN,0.025260,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RTD Ambinent (°F) - Max,68.200000,67.700000,67.700000,67.900000,67.900000,67.900000,68.500000,68.100000,68.166667,68.133333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RTD Ambinent (°F) - Min,67.533333,67.700000,67.700000,67.400000,67.900000,67.900000,68.100000,68.100000,67.600000,68.133333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC Down (°F) - Mean,56.781412,56.766667,56.800000,56.815029,57.200000,57.200000,57.360297,57.066667,56.962569,57.100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC Down (°F) - Standard Deviation,0.227373,NaN,NaN,0.251717,NaN,NaN,0.207329,NaN,0.225451,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC Down (°F) - Variance,0.051698,NaN,NaN,0.063362,NaN,NaN,0.042985,NaN,0.050828,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC Down (°F) - Max,57.400000,56.766667,56.800000,57.333333,57.200000,57.200000,57.800000,57.066667,57.400000,57.100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC Down (°F) - Min,56.266667,56.766667,56.800000,56.266667,57.200000,57.200000,56.833333,57.066667,56.400000,57.100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC1 (°F) - Mean,105.546009,85.800000,85.800000,116.031574,103.000000,102.966667,115.356106,102.000000,113.866279,101.333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC1 (°F) - Standard Deviation,12.650442,NaN,NaN,5.136525,NaN,NaN,5.140671,NaN,3.915442,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC1 (°F) - Variance,160.033695,NaN,NaN,26.383894,NaN,NaN,26.426502,NaN,15.330686,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC1 (°F) - Max,120.966667,85.800000,85.800000,121.300000,103.000000,102.966667,120.600000,102.000000,118.200000,101.333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC1 (°F) - Min,85.600000,85.800000,85.800000,103.066667,103.000000,102.966667,102.133333,102.000000,101.766667,101.333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC2 (°F) - Mean,99.904884,82.000000,82.000000,110.614003,94.733333,94.566667,109.745354,94.033333,108.212348,89.266667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC2 (°F) - Standard Deviation,13.564297,NaN,NaN,8.549068,NaN,NaN,8.411841,NaN,8.835017,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC2 (°F) - Variance,183.990163,NaN,NaN,73.086556,NaN,NaN,70.759066,NaN,78.057529,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC2 (°F) - Max,119.566667,82.000000,82.000000,119.800000,94.733333,94.566667,118.800000,94.033333,116.833333,89.266667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC2 (°F) - Min,81.900000,82.000000,82.000000,95.000000,94.733333,94.566667,93.733333,94.033333,88.900000,89.266667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC3 (°F) - Mean,92.683225,78.200000,78.100000,101.757234,88.333333,88.533333,101.205220,87.833333,98.971539,79.933333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC3 (°F) - Standard Deviation,12.971797,NaN,NaN,10.573363,NaN,NaN,10.517702,NaN,12.285800,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC3 (°F) - Variance,168.267507,NaN,NaN,111.796011,NaN,NaN,110.622064,NaN,150.940892,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC3 (°F) - Max,119.300000,78.200000,78.100000,119.700000,88.333333,88.533333,118.800000,87.833333,117.000000,79.933333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC3 (°F) - Min,77.566667,78.200000,78.100000,87.600000,88.333333,88.533333,87.166667,87.833333,79.933333,79.933333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC4 (°F) - Mean,89.783185,77.200000,77.100000,97.842033,85.233333,85.733333,97.478329,85.566667,93.388344,79.133333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC4 (°F) - Standard Deviation,11.110580,NaN,NaN,9.113516,NaN,NaN,8.816067,NaN,10.925621,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC4 (°F) - Variance,123.444997,NaN,NaN,83.056173,NaN,NaN,77.723039,NaN,119.369197,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC4 (°F) - Max,119.266667,77.200000,77.100000,119.500000,85.233333,85.733333,118.766667,85.566667,115.766667,79.133333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC4 (°F) - Min,76.533333,77.200000,77.100000,85.633333,85.233333,85.733333,85.200000,85.566667,78.633333,79.133333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC5 (°F) - Mean,89.105641,76.500000,76.200000,97.150587,85.533333,85.133333,96.873036,84.666667,93.029651,77.700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC5 (°F) - Standard Deviation,10.777245,NaN,NaN,9.188068,NaN,NaN,8.765940,NaN,10.729378,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC5 (°F) - Variance,116.149018,NaN,NaN,84.420586,NaN,NaN,76.841701,NaN,115.119555,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC5 (°F) - Max,119.233333,76.500000,76.200000,119.400000,85.533333,85.133333,117.700000,84.666667,115.733333,77.700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC5 (°F) - Min,76.466667,76.500000,76.200000,84.800000,85.533333,85.133333,84.966667,84.666667,77.733333,77.700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC6 (°F) - Mean,88.947470,76.133333,76.033333,96.821872,86.100000,85.166667,96.572725,84.633333,92.771041,77.366667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC6 (°F) - Standard Deviation,10.647439,NaN,NaN,9.032199,NaN,NaN,8.695252,NaN,10.583623,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC6 (°F) - Variance,113.367958,NaN,NaN,81.580611,NaN,NaN,75.607410,NaN,112.013076,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC6 (°F) - Max,119.066667,76.133333,76.033333,119.600000,86.100000,85.166667,117.566667,84.633333,114.333333,77.366667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC6 (°F) - Min,76.433333,76.133333,76.033333,84.766667,86.100000,85.166667,84.500000,84.633333,77.533333,77.366667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Harmonic Distortion (%V) - Max,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Harmonic Distortion (%V) - Min,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Frequency (Hz) - Mean ,59.999856,60.011000,60.013000,59.998927,59.994000,59.994000,60.007932,60.011000,59.978167,59.979000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Frequency (Hz) - Standard Deviation,0.009835,NaN,NaN,0.010970,NaN,NaN,0.010794,NaN,0.008418,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Frequency (Hz) - Variance,0.000097,NaN,NaN,0.000120,NaN,NaN,0.000117,NaN,0.000071,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Frequency (Hz) - Max,60.020000,60.011000,60.013000,60.020000,59.994000,59.994000,60.025000,60.011000,60.001000,59.979000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Frequency (Hz) - Min,59.978000,60.011000,60.013000,59.982000,59.994000,59.994000,59.980000,60.011000,59.964000,59.979000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apparent Power (VA) - Mean,22.868251,22.830000,22.850000,22.753871,22.760000,22.770000,22.605302,22.720000,0.011268,0.011200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apparent Power (VA) - Standard Deviation,0.037917,NaN,NaN,0.043798,NaN,NaN,0.044598,NaN,0.000047,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apparent Power (VA) - Variance,0.001438,NaN,NaN,0.001918,NaN,NaN,0.001989,NaN,0.000000,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apparent Power (VA) - Max,22.960000,22.830000,22.850000,22.840000,22.760000,22.770000,22.730000,22.720000,0.011300,0.011200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apparent Power (VA) - Min,22.770000,22.830000,22.850000,22.610000,22.760000,22.770000,22.520000,22.720000,0.011200,0.011200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Power Factor - Max,0.611800,0.611700,0.611700,0.611600,0.611500,0.611600,0.611600,0.611600,0.625200,0.623000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Power Factor - Min,0.611100,0.611700,0.611700,0.611000,0.611500,0.611600,0.611200,0.611600,0.621400,0.623000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Current Crest Factor - Max,1.482981,1.480513,1.480553,1.485217,1.482696,1.482676,1.485155,1.481282,2.266878,2.111697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Current Crest Factor - Min,1.479143,1.480513,1.480553,1.480865,1.482696,1.482676,1.480778,1.481282,1.997895,2.111697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Voltage Crest Factor - Max,1.401362,1.398690,1.399245,1.400910,1.398756,1.399244,1.401300,1.398754,1.401872,1.399712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Voltage Crest Factor - Min,1.397379,1.398690,1.399245,1.397629,1.398756,1.399244,1.397439,1.398754,1.398629,1.399712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elapsed Time (Sec) - Max,992.921909,20.000000,20.000000,558.676682,20.000000,20.000000,566.947885,20.000000,494.689596,20.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elapsed Time (Sec) - Min,15.420751,20.000000,20.000000,15.177972,20.000000,20.000000,15.449025,20.000000,15.188408,20.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mass Flow Rate()-Mean,25.004560,0.000000,0.000000,24.810318,0.000000,0.000000,24.728310,0.000000,24.791998,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mass Flow Rate()-Standard Deviation,0.520355,NaN,NaN,0.674013,NaN,NaN,0.663991,NaN,0.715638,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mass Flow Rate()-Variance,0.270770,NaN,NaN,0.454294,NaN,NaN,0.440884,NaN,0.512138,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mass Flow Rate()-Max,25.182974,0.000000,0.000000,24.934214,0.000000,0.000000,24.822718,0.000000,24.900000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mass Flow Rate()-Min,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Density()-Mean,8.347258,0.000000,0.000000,8.344516,0.000000,0.000000,8.343897,0.000000,8.343335,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Density()-Standard Deviation,0.168231,NaN,NaN,0.226108,NaN,NaN,0.223802,NaN,0.240653,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Density()-Variance,0.028302,NaN,NaN,0.051125,NaN,NaN,0.050087,NaN,0.057914,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Density()-Max,8.353157,0.000000,0.000000,8.353024,0.000000,0.000000,8.351848,0.000000,8.352498,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Density()-Min,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flow Meter Inlet Temperature()-Mean,57.290354,0.000000,0.000000,57.242193,0.000000,0.000000,57.840549,0.000000,57.430504,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flow Meter Inlet Temperature()-Standard Deviation,1.166703,NaN,NaN,1.561821,NaN,NaN,1.557445,NaN,1.659869,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flow Meter Inlet Temperature()-Variance,1.361196,NaN,NaN,2.439285,NaN,NaN,2.425634,NaN,2.755167,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flow Meter Inlet Temperature()-Max,57.641930,0.000000,0.000000,57.619095,0.000000,0.000000,58.149586,0.000000,57.694035,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
